step,S_curr,S_next,diff_S,I,S_norm,I_norm,action,delta_I,reward,phi_0,phi_1,phi_2,cumulative_reward
1059,1.0946092536177443,0.9657751880080728,-0.12883406560967148,10.0,0.1892185072354886,1.0,-10.0,-20.0,-2.2883406560967146,0.0,1.0,0.0,-173.67959371080033
1060,0.9657751880080728,0.8682518083847369,-0.0975233796233359,-10.0,-0.06844962398385435,-1.0,-10.0,0.0,0.975233796233359,0.0,1.0,0.0,-172.70435991456696
1061,0.8682518083847369,1.1071190589352693,0.23886725055053237,-10.0,-0.26349638323052615,-1.0,10.0,20.0,-3.3886725055053235,0.0,1.0,0.0,-176.0930324200723
1062,1.1071190589352693,1.0017801062297231,-0.10533895270554616,10.0,0.2142381178705386,1.0,-10.0,-20.0,-2.0533895270554616,0.0,1.0,0.0,-178.14642194712775
1063,1.0017801062297231,0.9918944980099592,-0.00988560821976392,-10.0,0.003560212459446266,-1.0,-10.0,0.0,0.0988560821976392,0.0,1.0,0.0,-178.0475658649301
1064,0.9918944980099592,0.9846388027598555,-0.007255695250103722,-10.0,-0.016211003980081573,-1.0,-10.0,0.0,0.07255695250103722,0.0,1.0,0.0,-177.97500891242908
1065,0.9846388027598555,1.1787350989801373,0.1940962962202818,-10.0,-0.030722394480289017,-1.0,-10.0,0.0,-1.940962962202818,0.0,1.0,0.0,-179.9159718746319
1066,1.1787350989801373,1.015622997345302,-0.16311210163483536,-10.0,0.35747019796027457,-1.0,-10.0,0.0,1.6311210163483536,0.0,1.0,0.0,-178.28485085828356
1067,1.015622997345302,0.9064585043598861,-0.10916449298541586,-10.0,0.03124599469060385,-1.0,-10.0,0.0,1.0916449298541586,0.0,1.0,0.0,-177.1932059284294
1068,0.9064585043598861,1.1619579579709107,0.25549945361102466,-10.0,-0.18708299128022787,-1.0,-10.0,0.0,-2.5549945361102466,0.0,1.0,0.0,-179.74820046453965
1069,1.1619579579709107,1.1377350308484406,-0.024222927122470095,-10.0,0.32391591594182145,-1.0,-10.0,0.0,0.24222927122470095,0.0,1.0,0.0,-179.50597119331496
1070,1.1377350308484406,1.1012987702080483,-0.03643626064039229,-10.0,0.27547006169688126,-1.0,-10.0,0.0,0.36436260640392293,0.0,1.0,0.0,-179.14160858691105
1071,1.1012987702080483,0.9786758321433262,-0.12262293806472213,-10.0,0.20259754041609668,-1.0,-10.0,0.0,1.2262293806472213,0.0,1.0,0.0,-177.91537920626382
1072,0.9786758321433262,1.0493142811963176,0.07063844905299144,-10.0,-0.042648335713347585,-1.0,-10.0,0.0,-0.7063844905299144,0.0,1.0,0.0,-178.62176369679375
1073,1.0493142811963176,0.938599315547796,-0.11071496564852168,-10.0,0.09862856239263529,-1.0,-10.0,0.0,1.1071496564852168,0.0,1.0,0.0,-177.51461404030854
1074,0.938599315547796,0.9755369208233233,0.03693760527552736,-10.0,-0.12280136890440807,-1.0,-10.0,0.0,-0.36937605275527363,0.0,1.0,0.0,-177.88399009306383
1075,0.9755369208233233,1.2200420744697615,0.2445051536464382,-10.0,-0.048926158353353344,-1.0,-10.0,0.0,-2.445051536464382,0.0,1.0,0.0,-180.3290416295282
1076,1.2200420744697615,1.0769842039159447,-0.1430578705538168,-10.0,0.4400841489395231,-1.0,-10.0,0.0,1.430578705538168,0.0,1.0,0.0,-178.89846292399002
1077,1.0769842039159447,0.9841628699193424,-0.0928213339966023,-10.0,0.15396840783188948,-1.0,-10.0,0.0,0.9282133399660231,0.0,1.0,0.0,-177.970249584024
1078,0.9841628699193424,1.0728127422745897,0.08864987235524724,-10.0,-0.03167426016131514,-1.0,-10.0,0.0,-0.8864987235524724,0.0,1.0,0.0,-178.85674830757648
1079,1.0728127422745897,1.1912892057057245,0.11847646343113483,-10.0,0.14562548454917934,-1.0,-10.0,0.0,-1.1847646343113483,0.0,1.0,0.0,-180.04151294188782
1080,1.1912892057057245,0.9107043506193166,-0.28058485508640785,-10.0,0.382578411411449,-1.0,-10.0,0.0,2.8058485508640785,0.0,1.0,0.0,-177.23566439102373
1081,0.9107043506193166,1.1095860989262134,0.19888174830689676,-10.0,-0.1785912987613667,-1.0,-10.0,0.0,-1.9888174830689676,0.0,1.0,0.0,-179.2244818740927
1082,1.1095860989262134,1.0467891100042623,-0.06279698892195107,-10.0,0.2191721978524268,-1.0,-10.0,0.0,0.6279698892195107,0.0,1.0,5.327042e-34,-178.5965119848732
1083,1.0467891100042623,1.1391666630517234,0.09237755304746109,-10.0,0.09357822000852467,-1.0,-10.0,0.0,-0.9237755304746109,0.0,1.0,0.0,-179.5202875153478
1084,1.1391666630517234,1.1025167715983175,-0.036649891453405914,-10.0,0.27833332610344685,-1.0,-10.0,0.0,0.36649891453405914,0.0,0.0,1.0,-179.15378860081375
1085,1.1025167715983175,1.0192831895261234,-0.08323358207219411,-10.0,0.20503354319663503,-1.0,-10.0,0.0,0.8323358207219411,0.0,0.0,1.0,-178.32145278009182
1086,1.0192831895261234,0.9689658462995558,-0.05031734322656756,-10.0,0.0385663790522468,-1.0,-10.0,0.0,0.5031734322656756,2.608436e-13,4.7509364e-08,1.0,-177.81827934782615
1087,0.9689658462995558,1.0011274492617757,0.032161602962219815,-10.0,-0.06206830740088831,-1.0,-10.0,0.0,-0.32161602962219815,0.0,1.0,0.0,-178.13989537744834
1088,1.0011274492617757,0.9760860501240503,-0.025041399137725406,-10.0,0.0022548985235513186,-1.0,-10.0,0.0,0.25041399137725406,0.0,1.0,0.0,-177.88948138607108
1089,0.9760860501240503,0.9421978466411881,-0.033888203482862145,-10.0,-0.047827899751899494,-1.0,-10.0,0.0,0.33888203482862145,0.0,1.0,0.0,-177.55059935124245
1090,0.9421978466411881,0.9323446874584455,-0.009853159182742655,-10.0,-0.11560430671762378,-1.0,-10.0,0.0,0.09853159182742655,0.0,1.0,0.0,-177.45206775941503
1091,0.9323446874584455,0.8643678663211412,-0.0679768211373043,-10.0,-0.1353106250831091,-1.0,-10.0,0.0,0.679768211373043,0.0,1.0,0.0,-176.77229954804199
1092,0.8643678663211412,1.0402792268635976,0.17591136054245649,-10.0,-0.2712642673577177,-1.0,10.0,20.0,-2.759113605424565,0.0,1.0,0.0,-179.53141315346656
1093,1.0402792268635976,1.2055879269337733,0.16530870007017562,10.0,0.08055845372719528,1.0,-10.0,-20.0,0.6530870007017562,0.0,1.0,0.0,-178.8783261527648
1094,1.2055879269337733,1.2673322263453564,0.0617442994115831,-10.0,0.4111758538675465,-1.0,-10.0,0.0,-0.617442994115831,0.0,1.0,0.0,-179.49576914688063
1095,1.2673322263453564,1.0718764952339752,-0.19545573111138115,-10.0,0.5346644526907127,-1.0,-10.0,0.0,1.9545573111138115,1.0976024e-15,6.92737e-11,1.0,-177.54121183576683
1096,1.0718764952339752,0.9214959634866344,-0.15038053174734078,-10.0,0.14375299046795043,-1.0,-10.0,0.0,1.5038053174734078,0.0,0.0,1.0,-176.0374065182934
1097,0.9214959634866344,0.8743528299512952,-0.04714313353533928,-10.0,-0.15700807302673114,-1.0,-10.0,0.0,0.47143133535339277,0.0,1.0,8.5e-44,-175.56597518294
1098,0.8743528299512952,0.882578012583775,0.008225182632479844,-10.0,-0.2512943400974097,-1.0,10.0,20.0,-1.0822518263247984,0.0,1.0,0.0,-176.64822700926482
1099,0.882578012583775,1.0518379400544973,0.16925992747072227,10.0,-0.23484397483245,1.0,10.0,0.0,1.6925992747072227,1.0,0.0,0.0,-174.9556277345576
1100,1.0518379400544973,0.8816022013543545,-0.17023573870014275,10.0,0.10367588010899453,1.0,-10.0,-20.0,-2.7023573870014275,0.0,1.0,0.0,-177.65798512155902
1101,0.8816022013543545,0.8362871953674869,-0.04531500598686766,-10.0,-0.23679559729129096,-1.0,-10.0,0.0,0.4531500598686766,1.0,0.0,0.0,-177.20483506169035
1102,0.8362871953674869,0.9572750005067096,0.12098780513922269,-10.0,-0.3274256092650263,-1.0,10.0,20.0,-2.209878051392227,1.0,0.0,0.0,-179.41471311308257
1103,0.9572750005067096,0.9125513452328504,-0.04472365527385913,10.0,-0.0854499989865809,1.0,10.0,0.0,-0.4472365527385913,1.0,0.0,0.0,-179.86194966582116
1104,0.9125513452328504,0.992127753073817,0.07957640784096653,10.0,-0.17489730953429916,1.0,10.0,0.0,0.7957640784096653,1.0,0.0,0.0,-179.0661855874115
1105,0.992127753073817,1.1316959071533088,0.13956815407949186,10.0,-0.015744493852366093,1.0,-10.0,-20.0,0.3956815407949186,1.0,0.0,0.0,-178.67050404661657
1106,1.1316959071533088,1.0451269295609489,-0.08656897759235993,-10.0,0.2633918143066176,-1.0,-10.0,0.0,0.8656897759235993,0.9977176,0.0022809033,1.5159512e-06,-177.80481427069296
1107,1.0451269295609489,0.9685451620469326,-0.07658176751401624,-10.0,0.09025385912189776,-1.0,-10.0,0.0,0.7658176751401624,0.0,1.0,1.846e-42,-177.0389965955528
1108,0.9685451620469326,1.0483161074922038,0.07977094544527119,-10.0,-0.06290967590613472,-1.0,-10.0,0.0,-0.7977094544527119,0.0,1.0,0.0,-177.8367060500055
1109,1.0483161074922038,1.1484594365111755,0.10014332901897172,-10.0,0.09663221498440766,-1.0,-10.0,0.0,-1.0014332901897172,0.0,1.0,0.0,-178.8381393401952
1110,1.1484594365111755,0.9233745021950764,-0.2250849343160991,-10.0,0.2969188730223511,-1.0,-10.0,0.0,2.250849343160991,0.0,1.0,0.0,-176.58728999703422
1111,0.9233745021950764,1.0836174338078752,0.1602429316127988,-10.0,-0.15325099560984712,-1.0,-10.0,0.0,-1.602429316127988,0.0,1.0,0.0,-178.18971931316221
1112,1.0836174338078752,0.8534141291790077,-0.2302033046288675,-10.0,0.16723486761575046,-1.0,-10.0,0.0,2.302033046288675,0.0,1.0,0.0,-175.88768626687354
1113,0.8534141291790077,1.028207272404798,0.1747931432257902,-10.0,-0.29317174164198456,-1.0,10.0,20.0,-2.747931432257902,0.0,1.0,0.0,-178.63561769913144
1114,1.028207272404798,1.1692310813819975,0.14102380897719957,10.0,0.056414544809595846,1.0,-10.0,-20.0,0.4102380897719957,0.0,1.0,0.0,-178.22537960935944
1115,1.1692310813819975,0.9537693390503335,-0.21546174233166404,-10.0,0.338462162763995,-1.0,-10.0,0.0,2.1546174233166404,0.0,1.0,0.0,-176.0707621860428
1116,0.9537693390503335,0.9185572103596628,-0.035212128690670697,-10.0,-0.0924613218993331,-1.0,-10.0,0.0,0.35212128690670697,0.0,1.0,0.0,-175.7186408991361
1117,0.9185572103596628,0.8707665471348811,-0.04779066322478165,-10.0,-0.1628855792806745,-1.0,-10.0,0.0,0.4779066322478165,0.0,1.0,0.0,-175.24073426688827
1118,0.8707665471348811,1.0017833716252151,0.13101682449033403,-10.0,-0.2584669057302378,-1.0,10.0,20.0,-2.3101682449033403,0.0,1.0,0.0,-177.5509025117916
1119,1.0017833716252151,0.911486637740112,-0.09029673388510318,10.0,0.003566743250430271,1.0,10.0,0.0,-0.9029673388510318,0.0,1.0,0.0,-178.45386985064263
1120,0.911486637740112,0.8097852832830947,-0.10170135445701722,10.0,-0.17702672451977608,1.0,10.0,0.0,-1.0170135445701722,0.0,1.0,0.0,-179.4708833952128
1121,0.8097852832830947,0.8947001980889773,0.08491491480588254,10.0,-0.3804294334338105,1.0,10.0,0.0,0.8491491480588254,1.0,0.0,0.0,-178.621734247154
1122,0.8947001980889773,0.9568301717810641,0.06212997369208684,10.0,-0.21059960382204546,1.0,10.0,0.0,0.6212997369208684,1.0,0.0,0.0,-178.00043451023313
1123,0.9568301717810641,0.785099303804895,-0.1717308679761691,10.0,-0.08633965643787178,1.0,10.0,0.0,-1.717308679761691,1.0,0.0,0.0,-179.71774318999482
1124,0.785099303804895,0.9618450218292336,0.17674571802433858,10.0,-0.42980139239021,1.0,10.0,0.0,1.7674571802433858,1.0,0.0,0.0,-177.95028600975144
1125,0.9618450218292336,0.658945594015417,-0.3028994278138166,10.0,-0.07630995634153281,1.0,10.0,0.0,-3.0289942781381662,1.0,0.0,0.0,-180.9792802878896
1126,0.658945594015417,0.9188176937896314,0.25987209977421444,10.0,-0.6821088119691661,1.0,10.0,0.0,2.598720997742144,1.0,0.0,0.0,-178.38055929014746
1127,0.9188176937896314,0.9284727341086746,0.009655040319043184,10.0,-0.1623646124207372,1.0,10.0,0.0,0.09655040319043184,1.0,0.0,0.0,-178.28400888695703
1128,0.9284727341086746,0.8463994690573102,-0.08207326505136436,10.0,-0.14305453178265082,1.0,10.0,0.0,-0.8207326505136436,1.0,0.0,0.0,-179.10474153747066
1129,0.8463994690573102,0.835265779058386,-0.011133689998924279,10.0,-0.30720106188537954,1.0,10.0,0.0,-0.11133689998924279,1.0,0.0,0.0,-179.2160784374599
1130,0.835265779058386,0.8817010515524862,0.04643527249410029,10.0,-0.3294684418832281,1.0,10.0,0.0,0.4643527249410029,1.0,0.0,0.0,-178.75172571251892
1131,0.8817010515524862,0.9983091976780301,0.11660814612554382,10.0,-0.23659789689502753,1.0,10.0,0.0,1.1660814612554382,1.0,0.0,0.0,-177.5856442512635
1132,0.9983091976780301,0.8025336477621305,-0.19577554991589952,10.0,-0.003381604643939884,1.0,-10.0,-20.0,-2.957755499158995,1.0,0.0,0.0,-180.54339975042248
1133,0.8025336477621305,0.8813719911494566,0.07883834338732609,-10.0,-0.3949327044757389,-1.0,10.0,20.0,-1.788383433873261,1.0,0.0,0.0,-182.33178318429574
1134,0.8813719911494566,0.8948330085331743,0.013461017383717633,10.0,-0.23725601770108673,1.0,10.0,0.0,0.13461017383717633,1.0,0.0,0.0,-182.19717301045856
1135,0.8948330085331743,0.9550350983744375,0.060202089841263184,10.0,-0.21033398293365146,1.0,10.0,0.0,0.6020208984126318,1.0,0.0,0.0,-181.59515211204592
1136,0.9550350983744375,1.0492940501939723,0.09425895181953481,10.0,-0.0899298032511251,1.0,10.0,0.0,0.9425895181953481,1.0,0.0,0.0,-180.65256259385058
1137,1.0492940501939723,0.8139658489329233,-0.23532820126104892,10.0,0.09858810038794452,1.0,-10.0,-20.0,-3.353282012610489,1.0,0.0,0.0,-184.00584460646107
1138,0.8139658489329233,0.8504793494143742,0.036513500481450856,-10.0,-0.3720683021341533,-1.0,10.0,20.0,-1.3651350048145086,1.0,0.0,0.0,-185.37097961127557
1139,0.8504793494143742,0.9689980597949317,0.1185187103805575,10.0,-0.2990413011712516,1.0,10.0,0.0,1.185187103805575,1.0,0.0,0.0,-184.18579250746998
1140,0.9689980597949317,1.0289449594925455,0.0599468996976138,10.0,-0.0620038804101366,1.0,-9.97864055633545,-19.97864055633545,-0.3994630308406345,1.0,0.0,0.0,-184.5852555383106
1141,1.0289449594925455,0.8019715376535492,-0.22697342183899627,-9.97864055633545,0.05788991898509099,-0.997864055633545,-10.0,-0.02135944366455078,2.2638182201896146,1.0,0.0,0.0,-182.32143731812099
1142,0.8019715376535492,0.8873303492250807,0.08535881157153147,-10.0,-0.39605692469290155,-1.0,10.0,20.0,-1.8535881157153147,1.0,0.0,0.0,-184.1750254338363
1143,0.8873303492250807,0.855458691517814,-0.03187165770726674,10.0,-0.2253393015498386,1.0,10.0,0.0,-0.31871657707266743,1.0,0.0,0.0,-184.493742010909
1144,0.855458691517814,0.8111856998590536,-0.04427299165876031,10.0,-0.2890826169643721,1.0,10.0,0.0,-0.4427299165876031,1.0,0.0,0.0,-184.9364719274966
1145,0.8111856998590536,0.9791103288399261,0.16792462898087246,10.0,-0.3776286002818927,1.0,10.0,0.0,1.6792462898087246,1.0,0.0,0.0,-183.25722563768787
1146,0.9791103288399261,0.7729090116482509,-0.20620131719167523,10.0,-0.041779342320147794,1.0,-10.0,-20.0,-3.0620131719167523,1.0,0.0,0.0,-186.31923880960463
1147,0.7729090116482509,0.9874377164718336,0.21452870482358277,-10.0,-0.45418197670349825,-1.0,10.0,20.0,-3.1452870482358275,1.0,0.0,0.0,-189.46452585784044
1148,0.9874377164718336,0.8837404313127254,-0.10369728515910825,10.0,-0.025124567056332703,1.0,-10.0,-20.0,-2.0369728515910825,1.0,0.0,0.0,-191.50149870943153
1149,0.8837404313127254,1.008032107014208,0.12429167570148258,-10.0,-0.2325191373745492,-1.0,-10.0,0.0,-1.2429167570148258,1.0,0.0,0.0,-192.74441546644636
1150,1.008032107014208,1.036503156717565,0.02847104970335712,-10.0,0.016064214028415957,-1.0,-10.0,0.0,-0.2847104970335712,1.0,0.0,0.0,-193.0291259634799
1151,1.036503156717565,0.8281272028138922,-0.20837595390367292,-10.0,0.0730063134351302,-1.0,-10.0,0.0,2.083759539036729,1.0,0.0,0.0,-190.9453664244432
1152,0.8281272028138922,0.9872887881127576,0.15916158529886537,-10.0,-0.34374559437221563,-1.0,10.0,20.0,-2.591615852988654,1.0,0.0,0.0,-193.53698227743186
1153,0.9872887881127576,0.9116793289342121,-0.07560945917854545,10.0,-0.025422423774484892,1.0,-10.0,-20.0,-1.7560945917854545,1.0,0.0,0.0,-195.29307686921732
1154,0.9116793289342121,0.8688343016128707,-0.04284502732134143,-10.0,-0.17664134213157578,-1.0,-10.0,0.0,0.42845027321341433,1.0,0.0,0.0,-194.86462659600392
1155,0.8688343016128707,1.0931162875644052,0.22428198595153448,-10.0,-0.26233139677425865,-1.0,-10.0,0.0,-2.242819859515345,1.0,0.0,0.0,-197.10744645551927
1156,1.0931162875644052,0.9275230734112659,-0.1655932141531392,-10.0,0.1862325751288103,-1.0,-10.0,0.0,1.6559321415313921,1.0,0.0,0.0,-195.45151431398787
1157,0.9275230734112659,0.9582183941920086,0.030695320780742663,-10.0,-0.14495385317746812,-1.0,-10.0,0.0,-0.30695320780742663,1.0,0.0,0.0,-195.7584675217953
1158,0.9582183941920086,0.6989098334836471,-0.2593085607083615,-10.0,-0.08356321161598279,-1.0,-10.0,0.0,2.593085607083615,1.0,0.0,0.0,-193.16538191471167
1159,0.6989098334836471,0.9726181805624574,0.2737083470788103,-10.0,-0.6021803330327058,-1.0,10.0,20.0,-3.737083470788103,1.0,0.0,0.0,-196.90246538549977
1160,0.9726181805624574,0.929768559741865,-0.042849620820592405,10.0,-0.054763638875085174,1.0,-10.0,-20.0,-1.428496208205924,1.0,0.0,0.0,-198.3309615937057
1161,0.929768559741865,0.8665468085149757,-0.06322175122688933,-10.0,-0.14046288051626998,-1.0,-10.0,0.0,0.6322175122688933,1.0,0.0,0.0,-197.69874408143681
1162,0.8665468085149757,0.8592055972469966,-0.007341211267979042,-10.0,-0.26690638297004865,-1.0,-10.0,0.0,0.07341211267979042,1.0,0.0,0.0,-197.62533196875702
1163,0.8592055972469966,0.9544494954246573,0.09524389817766066,-10.0,-0.28158880550600673,-1.0,-10.0,0.0,-0.9524389817766066,1.0,0.0,0.0,-198.57777095053362
1164,0.9544494954246573,0.8585547145588143,-0.09589478086584302,-10.0,-0.09110100915068542,-1.0,-10.0,0.0,0.9589478086584302,1.0,0.0,0.0,-197.6188231418752
1165,0.8585547145588143,1.0415961781930307,0.18304146363421647,-10.0,-0.28289057088237146,-1.0,-10.0,0.0,-1.8304146363421647,1.0,0.0,0.0,-199.44923777821737
1166,1.0415961781930307,0.7844080286340926,-0.2571881495589381,-10.0,0.08319235638606148,-1.0,-10.0,0.0,2.571881495589381,1.0,0.0,0.0,-196.87735628262797
1167,0.7844080286340926,1.1003191174599967,0.315911088825904,-10.0,-0.4311839427318147,-1.0,10.0,20.0,-4.15911088825904,1.0,0.0,0.0,-201.03646717088702
1168,1.1003191174599967,0.8074102251114249,-0.29290889234857176,10.0,0.20063823491999333,1.0,-10.0,-20.0,-3.9290889234857174,1.0,0.0,0.0,-204.96555609437274
1169,0.8074102251114249,0.8723952518946986,0.06498502678327367,-10.0,-0.3851795497771502,-1.0,10.0,20.0,-1.6498502678327367,1.0,0.0,0.0,-206.61540636220548
1170,0.8723952518946986,0.8735974647935942,0.0012022128988956604,10.0,-0.25520949621060285,1.0,10.0,0.0,0.012022128988956604,1.0,0.0,0.0,-206.60338423321653
1171,0.8735974647935942,1.1711834843572984,0.2975860195637041,10.0,-0.25280507041281153,1.0,10.0,0.0,2.975860195637041,1.0,0.0,0.0,-203.6275240375795
1172,1.1711834843572984,0.7479982511224861,-0.4231852332348123,10.0,0.3423669687145967,1.0,-10.0,-20.0,-5.231852332348122,1.0,1.3544581e-31,0.0,-208.85937636992762
1173,0.7479982511224861,0.9060158377269274,0.15801758660444132,-10.0,-0.5040034977550278,-1.0,10.0,20.0,-2.580175866044413,1.0,0.0,0.0,-211.43955223597203
1174,0.9060158377269274,0.9103620380556297,0.004346200328702254,10.0,-0.1879683245461452,1.0,10.0,0.0,0.043462003287022544,1.0,0.0,0.0,-211.396090232685
1175,0.9103620380556297,0.8254864544432317,-0.084875583612398,10.0,-0.1792759238887407,1.0,10.0,0.0,-0.84875583612398,1.0,0.0,0.0,-212.24484606880898
1176,0.8254864544432317,0.9411046784266369,0.11561822398340527,10.0,-0.3490270911135367,1.0,10.0,0.0,1.1561822398340527,1.0,0.0,0.0,-211.08866382897492
1177,0.9411046784266369,0.9295928816583182,-0.011511796768318705,10.0,-0.11779064314672616,1.0,10.0,0.0,-0.11511796768318705,1.0,0.0,0.0,-211.2037817966581
1178,0.9295928816583182,0.9849385016269511,0.05534561996863285,10.0,-0.14081423668336357,1.0,10.0,0.0,0.5534561996863285,1.0,0.0,0.0,-210.65032559697175
1179,0.9849385016269511,1.0795727992177295,0.09463429759077846,10.0,-0.030122996746097863,1.0,-10.0,-20.0,-0.0536570240922154,1.0,0.0,0.0,-210.70398262106397
1180,1.0795727992177295,1.0094532448567086,-0.07011955436102091,-10.0,0.15914559843545906,-1.0,-10.0,0.0,0.7011955436102091,1.0,0.0,0.0,-210.00278707745377
1181,1.0094532448567086,0.9304867929045448,-0.07896645195216379,-10.0,0.01890648971341724,-1.0,-10.0,0.0,0.7896645195216379,1.0,0.0,0.0,-209.21312255793214
1182,0.9304867929045448,1.0232056929323543,0.09271890002780947,-10.0,-0.13902641419091033,-1.0,-10.0,0.0,-0.9271890002780947,1.0,0.0,0.0,-210.14031155821024
1183,1.0232056929323543,0.9252116603730771,-0.09799403255927719,-10.0,0.04641138586470861,-1.0,-10.0,0.0,0.9799403255927719,0.0,1.0,0.0,-209.16037123261748
1184,0.9252116603730771,1.0271724604206487,0.10196080004757158,-10.0,-0.14957667925384577,-1.0,-10.0,0.0,-1.0196080004757158,0.0,1.0,0.0,-210.1799792330932
1185,1.0271724604206487,0.9646165412301823,-0.06255591919046644,-10.0,0.054344920841297384,-1.0,-10.0,0.0,0.6255591919046644,0.0,1.0,0.0,-209.55442004118854
1186,0.9646165412301823,0.8982919919174897,-0.0663245493126926,-10.0,-0.07076691753963549,-1.0,-10.0,0.0,0.663245493126926,0.0,1.0,0.0,-208.8911745480616
1187,0.8982919919174897,1.0127241415797823,0.11443214966229265,-10.0,-0.2034160161650207,-1.0,-10.0,0.0,-1.1443214966229265,0.0,1.0,0.0,-210.03549604468452
1188,1.0127241415797823,0.9402972041972188,-0.07242693738256345,-10.0,0.0254482831595646,-1.0,-10.0,0.0,0.7242693738256345,0.0,1.0,0.0,-209.3112266708589
1189,0.9402972041972188,0.9161657216844552,-0.024131482512763647,-10.0,-0.1194055916055623,-1.0,-10.0,0.0,0.24131482512763647,0.0,1.0,0.0,-209.06991184573127
1190,0.9161657216844552,0.816958763770602,-0.09920695791385326,-10.0,-0.1676685566310896,-1.0,-10.0,0.0,0.9920695791385326,0.0,1.0,0.0,-208.07784226659274
1191,0.816958763770602,1.122095743245138,0.305136979474536,-10.0,-0.3660824724587961,-1.0,10.0,20.0,-4.05136979474536,1.0,0.0,0.0,-212.1292120613381
1192,1.122095743245138,1.1605845580553544,0.03848881481021649,10.0,0.2441914864902759,1.0,-10.0,-20.0,-0.6151118518978351,0.0,1.0,0.0,-212.74432391323595
1193,1.1605845580553544,1.0169516359113944,-0.14363292214396006,-10.0,0.32116911611070886,-1.0,-10.0,0.0,1.4363292214396006,0.0,1.0,0.0,-211.30799469179635
1194,1.0169516359113944,0.9347079596849149,-0.08224367622647943,-10.0,0.03390327182278874,-1.0,-10.0,0.0,0.8224367622647943,0.0,1.0,0.0,-210.48555792953155
1195,0.9347079596849149,1.0632180438242624,0.1285100841393475,-10.0,-0.13058408063017013,-1.0,-10.0,0.0,-1.285100841393475,0.0,1.0,0.0,-211.77065877092502
1196,1.0632180438242624,1.0569272757863004,-0.0062907680379620246,-10.0,0.12643608764852488,-1.0,-10.0,0.0,0.06290768037962025,0.0,1.0,0.0,-211.7077510905454
1197,1.0569272757863004,1.0860816664333408,0.029154390647040396,-10.0,0.11385455157260083,-1.0,-10.0,0.0,-0.29154390647040396,0.0,1.0,0.0,-211.9992949970158
1198,1.0860816664333408,0.9065238868220605,-0.17955777961128028,-10.0,0.17216333286668162,-1.0,-10.0,0.0,1.7955777961128028,0.0,1.0,0.0,-210.203717200903
1199,0.9065238868220605,1.0409077050647007,0.13438381824264012,-10.0,-0.18695222635587894,-1.0,-10.0,0.0,-1.3438381824264012,0.0,1.0,0.0,-211.54755538332938
1200,1.0409077050647007,0.9474187888806397,-0.09348891618406097,-10.0,0.0818154101294013,-1.0,-10.0,0.0,0.9348891618406097,0.0,1.0,0.0,-210.61266622148878
1201,0.9474187888806397,1.0879010827788531,0.14048229389821343,-10.0,-0.10516242223872063,-1.0,-10.0,0.0,-1.4048229389821343,0.0,1.0,0.0,-212.01748916047092
1202,1.0879010827788531,0.8555634601415235,-0.2323376226373296,-10.0,0.17580216555770622,-1.0,-10.0,0.0,2.3233762263732958,0.0,1.0,0.0,-209.69411293409763
1203,0.8555634601415235,1.0884803947067772,0.23291693456525364,-10.0,-0.288873079716953,-1.0,10.0,20.0,-3.329169345652536,0.0,1.0,0.0,-213.02328227975016
1204,1.0884803947067772,1.0279407385949095,-0.060539656111867624,10.0,0.1769607894135543,1.0,-10.0,-20.0,-1.6053965611186762,0.0,1.0,0.0,-214.62867884086884
1205,1.0279407385949095,0.907679087343219,-0.12026165125169053,-10.0,0.05588147718981906,-1.0,-10.0,0.0,1.2026165125169053,0.0,1.0,0.0,-213.42606232835195
1206,0.907679087343219,0.9279602672388526,0.020281179895633605,-10.0,-0.184641825313562,-1.0,-10.0,0.0,-0.20281179895633605,0.0,1.0,0.0,-213.62887412730828
1207,0.9279602672388526,0.9180128585620254,-0.009947408676827196,-10.0,-0.14407946552229478,-1.0,-10.0,0.0,0.09947408676827196,0.0,1.0,0.0,-213.52940004054
1208,0.9180128585620254,1.0053557919445284,0.08734293338250299,-10.0,-0.16397428287594917,-1.0,-10.0,0.0,-0.8734293338250299,0.0,1.0,0.0,-214.40282937436504
1209,1.0053557919445284,0.9872014895256744,-0.018154302418853963,-10.0,0.010711583889056797,-1.0,-10.0,0.0,0.18154302418853963,0.0,1.0,0.0,-214.2212863501765
1210,0.9872014895256744,0.9801573496894224,-0.007044139836252072,-10.0,-0.025597020948651128,-1.0,-10.0,0.0,0.07044139836252072,0.0,1.0,0.0,-214.15084495181398
1211,0.9801573496894224,1.0217515078779815,0.04159415818855916,-10.0,-0.03968530062115527,-1.0,-10.0,0.0,-0.4159415818855916,0.0,1.0,0.0,-214.56678653369957
1212,1.0217515078779815,0.8992072920480689,-0.1225442158299126,-10.0,0.04350301575596305,-1.0,-10.0,0.0,1.225442158299126,0.0,1.0,0.0,-213.34134437540044
1213,0.8992072920480689,0.93659074533103,0.03738345328296111,-10.0,-0.20158541590386214,-1.0,-10.0,0.0,-0.3738345328296111,0.0,1.0,0.0,-213.71517890823006
1214,0.93659074533103,1.1665140829515628,0.22992333762053274,-10.0,-0.12681850933793992,-1.0,-10.0,0.0,-2.2992333762053274,0.0,1.0,0.0,-216.0144122844354
1215,1.1665140829515628,0.9512686680225008,-0.21524541492906202,-10.0,0.33302816590312556,-1.0,-10.0,0.0,2.1524541492906204,0.0,1.0,0.0,-213.86195813514476
